age_group,diet_group,mean_ghgs,mean_land,mean_watscar
60-69,meat,7.182556971,9.697142885,25391.72466
70-79,meat,7.68488145,10.65174855,24917.66659
20-29,meat,8.386325969,10.8283142,40627.0089
30-39,meat,8.826615696,11.30601297,40258.42807
40-49,meat,8.74602876,11.70996119,34463.73431
50-59,meat,8.353351237,11.12805865,31762.97917
60-69,meat,8.520280702,11.563494,28711.76563
70-79,meat,8.890043578,12.19743078,26116.27335
20-29,vegan,2.091160105,3.297663126,21229.55296
30-39,vegan,2.289207028,3.618902847,20922.42957
40-49,vegan,2.5551759,3.912974856,20809.29349
50-59,vegan,2.436492618,3.834696866,19418.20777
60-69,vegan,2.561931996,4.320006056,19590.19421
70-79,vegan,2.993066783,4.543065565,37029.24489
20-29,vegan,3.27688944,5.028660261,32784.8959
30-39,vegan,2.844182486,4.275292006,25781.51416
40-49,vegan,2.843480533,4.296523314,19928.45315
50-59,vegan,2.596105862,3.90136201,19883.68356
60-69,vegan,2.479564752,4.274732398,20037.92498
70-79,vegan,2.450437118,4.13661495,26052.06775
20-29,veggie,3.961372998,5.373147618,25625.35571
30-39,veggie,4.136881191,5.45818446,24435.70771
40-49,veggie,4.181893075,5.468246378,22432.56589
50-59,veggie,4.078250087,5.432270815,21887.98342
60-69,veggie,4.308327605,5.743231327,20162.59009
70-79,veggie,4.643945609,6.08658361,19655.83315
20-29,veggie,5.714294707,7.279549605,33451.0959
30-39,veggie,5.547773087,7.025951986,31575.73056
40-49,veggie,5.212379357,6.658520207,27935.16711
50-59,veggie,4.875456835,6.356661884,27760.77383
60-69,veggie,4.974739322,6.519245151,21440.23162
70-79,veggie,5.426694856,7.104234814,31100.21397
20-29,fish,4.120192046,5.562299341,15231.90257
30-39,fish,4.04019838,5.433815846,15102.55425
40-49,fish,3.970407935,5.364374644,14609.90649
50-59,fish,3.886816379,5.335406258,15014.99228
60-69,fish,4.274783648,5.839953592,16118.03929
70-79,fish,4.351430089,6.050839661,17042.44169
20-29,fish,5.770680041,7.642458465,23053.90344
30-39,fish,5.266516023,6.892718811,20737.41087
40-49,fish,4.88158444,6.577507997,18790.47331
50-59,fish,4.683863254,6.185160193,18169.60161
60-69,fish,4.932592114,7.031939552,18609.07135
70-79,fish,5.052127994,7.277565268,20503.03727
20-29,meat100,13.41590934,31.74460528,21050.5246
30-39,meat100,13.73824251,33.32817539,20559.2207
40-49,meat100,15.039686,38.26878559,19198.5706
50-59,meat100,15.46136176,39.71859995,19129.88415
60-69,meat100,15.59172144,39.94684243,20012.07177
70-79,meat100,17.46419443,44.83552031,20597.3667
20-29,meat100,20.18656235,47.88120987,31853.7759
30-39,meat100,17.34139765,42.22895267,27240.67076
40-49,meat100,17.40253632,44.07403645,24504.1922
50-59,meat100,17.61034088,45.14498879,24189.44865
60-69,meat100,17.21110123,43.83870876,23433.50835
70-79,meat100,19.89900826,51.70273029,23937.13989
20-29,meat50,4.706366146,7.740345939,13770.97846
30-39,meat50,4.723308492,7.62747544,14229.25384
40-49,meat50,4.730959257,7.935727131,13643.39177
50-59,meat50,4.7809346,8.071100582,13556.91109
60-69,meat50,5.009938902,8.407699733,14499.54758
70-79,meat50,5.132804643,8.671061907,14917.44949
20-29,meat50,5.966855539,9.682347768,17951.98741
30-39,meat50,6.019864527,9.538264246,19044.51846
40-49,meat50,5.76373248,9.365324914,17796.80033
50-59,meat50,5.670313739,9.579170391,15961.13082
60-69,meat50,5.613144408,9.718128581,15875.60519
70-79,meat50,6.009170202,10.46441614,16925.41807
20-29,meat,6.956854826,13.49416718,16345.93501
30-39,meat,7.211946083,14.21845223,15830.11425
40-49,meat,7.574690768,15.82329561,15248.07732
50-59,meat,7.533631839,15.96989224,15041.38281
60-69,meat,7.629479906,15.71302977,16188.90048
70-79,meat,8.279098158,17.44000917,17527.93326
20-29,meat,8.733883141,16.01814625,22740.02796
30-39,meat,8.990167864,17.15879486,22187.95311
40-49,meat,9.219957439,19.32240467,20026.27044
50-59,meat,8.870463025,18.83763251,17920.94441
60-69,meat,9.123822867,19.43937561,18545.323
70-79,meat,9.760321289,21.48258992,18625.41741
20-29,vegan,1.813636656,3.080458779,9967.381997
30-39,vegan,1.971638165,3.311742963,9952.632219
40-49,vegan,2.114905931,3.606361482,11329.04983
50-59,vegan,2.027717501,3.574039126,11262.89395
60-69,vegan,2.146042975,3.852122506,12269.53102
70-79,vegan,2.570400969,4.193514387,12181.04232
20-29,vegan,2.855472875,4.798443575,15908.71398
30-39,vegan,2.36738987,3.933690255,13992.88126
40-49,vegan,2.326324112,4.017027375,12832.82714
50-59,vegan,2.04195266,3.719197944,10945.59314
60-69,vegan,2.147137155,3.969390686,13704.06841
70-79,vegan,2.206223604,3.881455885,14172.20748
20-29,veggie,3.344003316,5.02085526,12438.03043
30-39,veggie,3.35167039,5.036347009,12406.13083
40-49,veggie,3.319523949,5.091951504,12385.07111
50-59,veggie,3.281090352,5.059745969,12563.67123
60-69,veggie,3.486229911,5.37855322,13772.79027
70-79,veggie,3.703191144,5.721656401,14407.67154
20-29,veggie,4.6717313,6.725383079,17962.51612
30-39,veggie,4.45948414,6.37477787,16904.18462
40-49,veggie,4.160730093,6.165704456,16366.28011
50-59,veggie,3.919699628,5.998818309,15081.25463
60-69,veggie,3.941032023,6.109065906,15141.53283
70-79,veggie,4.328871454,6.621714233,17650.853
20-29,fish,5.138448311,5.435326377,17654.3685
30-39,fish,5.256239586,5.500426542,17391.52982
40-49,fish,5.136781396,5.448183964,17236.3371
50-59,fish,4.939585337,5.235186319,17958.41299
60-69,fish,5.255260381,5.769355947,18969.76408
70-79,fish,5.238839784,6.075849068,19805.03737
20-29,fish,7.412624604,7.638747495,24326.92629
30-39,fish,6.796204624,7.097247686,22625.24733
40-49,fish,6.379881763,6.736320795,20226.65282
50-59,fish,6.094925221,6.425618091,20104.62048
60-69,fish,6.143663674,6.813691736,19822.37915
70-79,fish,6.034600861,6.992801153,22458.9459
20-29,meat100,9.423366584,11.0233237,25407.48995
30-39,meat100,9.669668898,11.30190448,24711.78319
40-49,meat100,9.839442632,11.60542958,23786.40924
50-59,meat100,9.835343551,11.73288252,24374.69184
60-69,meat100,9.800206949,11.8681888,25220.15157
70-79,meat100,10.62249099,13.32727626,26097.26031
20-29,meat100,14.23716456,17.04244287,34593.2459
30-39,meat100,12.23146936,14.92895969,30770.23978
40-49,meat100,11.85522861,14.68582128,27717.58983
50-59,meat100,11.84635454,14.70323735,27456.32071
60-69,meat100,11.46269795,14.64595806,27665.32472
70-79,meat100,12.17204377,15.90591183,29845.86482
20-29,meat50,5.104270106,5.497949095,16187.02186
30-39,meat50,5.31503935,5.628471471,16694.50306
40-49,meat50,5.270305314,5.569826216,16237.77127
50-59,meat50,5.155520913,5.42954911,16441.76273
60-69,meat50,5.448368247,5.881677167,17459.29276
70-79,meat50,5.405754969,5.944294006,17850.04621
20-29,meat50,6.663521582,7.140518576,18284.48434
30-39,meat50,6.849068121,7.238394318,20770.0201
40-49,meat50,6.55564593,6.982736062,18768.43998
50-59,meat50,6.263359429,6.766931502,17986.61736
60-69,meat50,5.993382982,6.663490496,17739.51087
70-79,meat50,6.262353821,7.169541434,19288.02726
20-29,meat,6.474155655,7.008271397,19215.09268
30-39,meat,6.667455529,7.20141671,18778.0374
40-49,meat,6.734529617,7.32954756,18493.11122
50-59,meat,6.535856968,7.126163781,18527.94854
60-69,meat,6.638175635,7.392116455,19873.97963
70-79,meat,7.014121913,8.299638697,21065.80755
20-29,meat,8.426821617,8.995831095,24009.30064
30-39,meat,8.733420275,9.551461354,24178.97602
40-49,meat,8.398073409,9.430497842,21820.24828
50-59,meat,7.706868635,8.678565585,20324.72295
60-69,meat,7.897217273,9.010888704,21280.759
70-79,meat,7.860225966,9.373471123,21850.35059
20-29,vegan,2.279330416,3.179008029,10384.19252
30-39,vegan,2.524620165,3.453549825,10466.1079
40-49,vegan,2.803784695,3.773749534,12128.91953
50-59,vegan,2.639228731,3.798721425,11497.0706
60-69,vegan,2.757781581,4.10931395,12515.99924
70-79,vegan,3.32449771,4.546624311,13824.00276
20-29,vegan,3.467756889,4.830393563,16590.87837
30-39,vegan,3.03584122,4.18618688,13881.52555
40-49,vegan,3.115713819,4.187892768,12697.40034
50-59,vegan,2.753460935,3.937396011,11450.48486
60-69,vegan,2.696262773,4.247978426,14423.08343
70-79,vegan,2.737461166,4.166051514,13797.58474
20-29,veggie,4.243920942,5.038332535,13734.84167
30-39,veggie,4.410264037,5.173080209,13829.86825
40-49,veggie,4.385534019,5.177509617,14135.5032
50-59,veggie,4.329771836,5.170466142,14615.73905
60-69,veggie,4.512614961,5.506672209,15707.22603
70-79,veggie,4.613106907,5.99413085,16686.22906
20-29,veggie,5.941550679,6.92628858,18384.66009
30-39,veggie,5.753347916,6.673065451,17317.33622
40-49,veggie,5.393301202,6.415468602,16963.35021
50-59,veggie,5.012305006,6.157766089,16067.78027
60-69,veggie,5.052140165,6.369219022,16310.73706
70-79,veggie,5.429506609,7.068872916,18582.9359
20-29,fish,4.776350305,5.802422078,16637.35662
30-39,fish,4.756845542,5.651004758,18493.56286
40-49,fish,4.61931018,5.542012498,19376.45697
50-59,fish,4.495657929,5.434264652,20480.48917
60-69,fish,4.96648583,5.991315237,22306.64263
70-79,fish,4.983632773,6.138198449,24241.55475
20-29,fish,6.704287756,7.951789613,24053.49613
30-39,fish,5.954930894,7.131182498,23463.20411
40-49,fish,5.604807606,6.705644013,23206.9644
50-59,fish,5.36074605,6.226869016,23235.80149
60-69,fish,5.834980998,7.127246951,24872.02876
70-79,fish,5.794217938,7.314031451,27925.96863
20-29,meat100,14.27305414,30.5843118,20429.01913
30-39,meat100,14.438947,31.5237975,20785.08297
40-49,meat100,15.72994585,36.29019148,20609.97887
50-59,meat100,16.10640204,37.52405654,21269.12537
60-69,meat100,16.2464645,37.86910238,22565.10736
70-79,meat100,17.83175337,41.78310544,24804.67297
20-29,meat100,20.56187569,43.98008463,26376.76284
30-39,meat100,17.4616317,37.992167,25600.54943
40-49,meat100,17.41233372,39.47812789,22294.80118
50-59,meat100,17.88513669,40.80664597,22946.77811
60-69,meat100,17.41565623,39.77767129,24572.12373
70-79,meat100,19.69577694,47.03015341,25778.47439
20-29,meat50,5.30718514,7.889141982,15652.16428
30-39,meat50,5.369454481,7.678267521,17395.40111
40-49,meat50,5.386580164,7.980467333,17210.53222
50-59,meat50,5.404984055,8.085958299,17369.07396
60-69,meat50,5.715256546,8.412099332,18715.12158
70-79,meat50,5.846149737,8.654539202,19340.61476
20-29,meat50,6.649716386,9.832101887,17606.13809
30-39,meat50,6.790021643,9.451158946,22146.25753
40-49,meat50,6.450972617,9.290630853,20895.10392
50-59,meat50,6.393465874,9.40352617,19390.96628
60-69,meat50,6.333459178,9.653581221,19494.63423
70-79,meat50,6.787274934,10.37976093,21476.86888
20-29,meat,7.8230566,13.4727829,16802.85025
30-39,meat,7.995576079,14.0017499,17398.92634
40-49,meat,8.375264967,15.52525805,17369.85284
50-59,meat,8.366840791,15.61640936,17571.92646
60-69,meat,8.453599818,15.38688499,19222.53166
70-79,meat,9.084107787,16.98109527,21597.53052
20-29,meat,9.649576714,15.75249425,20507.07147
30-39,meat,9.808113017,16.354836,22004.50505
40-49,meat,9.977446264,18.36718159,19856.01283
50-59,meat,9.452998397,17.89044047,19000.23871
60-69,meat,9.862505884,18.56782111,20453.39471
70-79,meat,10.22161523,20.3018817,21630.85213
20-29,vegan,1.976840854,3.067561513,16508.1734
30-39,vegan,2.182137222,3.317564674,17891.73257
40-49,vegan,2.267222967,3.647982666,21626.57963
50-59,vegan,2.253273943,3.74281224,20537.59207
60-69,vegan,2.381398719,4.016695422,22885.97393
70-79,vegan,2.798662726,4.345723408,26395.31165
20-29,vegan,3.024553282,4.738266695,24775.95366
30-39,vegan,2.602154522,3.84979456,23442.01906
40-49,vegan,2.533763736,3.95115293,22296.70919
50-59,vegan,2.292608015,3.669873339,19647.04046
60-69,vegan,2.394379602,4.078314639,27686.74435
70-79,vegan,2.34771447,3.916228979,25356.24826
20-29,veggie,4.055983176,5.403855819,14723.56261
30-39,veggie,4.078837703,5.348726402,16235.18663
40-49,veggie,4.036499456,5.347592277,17484.09053
50-59,veggie,4.063798408,5.30524633,18971.59888
60-69,veggie,4.30156815,5.671413434,20773.29577
70-79,veggie,4.464169735,6.016568659,22299.31626
20-29,veggie,5.572579375,7.18577916,19444.35711
30-39,veggie,5.244819352,6.725306211,19916.76978
40-49,veggie,4.952793413,6.400699425,21001.54734
50-59,veggie,4.69553148,6.24192476,20234.72374
60-69,veggie,4.760023969,6.388882506,22673.98744
70-79,veggie,5.30002026,6.9597469,26105.05722
20-29,fish,4.431634347,6.444085035,17016.95831
30-39,fish,4.449752832,6.514831613,17421.60141
40-49,fish,4.329415947,6.5743929,16932.65898
50-59,fish,4.15094666,6.536058821,17108.56359
60-69,fish,4.558720638,7.230888684,18657.47791
70-79,fish,4.648010705,7.477536879,19324.92836
20-29,fish,6.368847978,8.647789515,23734.37965
30-39,fish,5.736089361,7.993758116,21178.21665
40-49,fish,5.364993814,7.582176522,19313.53153
50-59,fish,5.093700086,7.287254973,18936.0484
60-69,fish,5.351067702,8.318647596,19883.68568
70-79,fish,5.399151675,8.603611387,22629.11525
20-29,meat100,12.69043317,27.93278624,26708.81732
30-39,meat100,12.79816212,29.0867153,26317.45202
40-49,meat100,13.68277267,33.24108506,24898.38701
50-59,meat100,13.93653276,34.49339905,24665.78138
60-69,meat100,14.04705934,34.93010501,25881.70964
70-79,meat100,15.64837462,38.88208109,27491.64307
20-29,meat100,18.35851975,40.18803971,35070.77242
30-39,meat100,15.85880459,35.17014825,31358.19631
40-49,meat100,15.56195673,36.35089664,27023.37657
50-59,meat100,15.78912614,37.73019799,27803.16788
60-69,meat100,15.51029949,36.99673038,28271.90424
70-79,meat100,17.55833242,43.44258788,29801.77587
20-29,meat50,4.818929907,8.138330324,16506.57499
30-39,meat50,4.954350713,8.167242404,17009.83357
40-49,meat50,4.889966911,8.43725776,16288.46773
50-59,meat50,4.821354295,8.572909454,16215.59858
60-69,meat50,5.109700985,9.006898027,17236.81309
70-79,meat50,5.278215399,9.281049573,17313.40255
20-29,meat50,6.115897215,9.959980182,18844.52366
30-39,meat50,6.269821443,9.900222135,20555.00324
40-49,meat50,6.058743124,9.73153042,18516.31125
50-59,meat50,5.796557842,9.880835182,17404.57201
60-69,meat50,5.731107019,10.12148654,17424.21574
70-79,meat50,6.140339219,10.82021375,18639.30315
20-29,meat,7.02763465,12.85122285,19846.90524
30-39,meat,7.228762188,13.5668447,19536.95962
40-49,meat,7.459313866,14.90574424,18854.60527
50-59,meat,7.322178548,15.07150548,18341.78666
60-69,meat,7.461299689,15.05363925,19696.63943
70-79,meat,8.067376522,16.59070846,21494.4063
20-29,meat,8.767719918,15.15527057,23748.50945
30-39,meat,8.96537113,15.99616131,23916.77219
40-49,meat,8.928530954,17.49234953,21420.32052
50-59,meat,8.544763512,17.11118549,20097.84342
60-69,meat,8.723392375,17.78718341,21030.54744
70-79,meat,9.22010334,19.32445722,21426.7156
20-29,vegan,1.951963976,3.883202869,11610.79031
30-39,vegan,2.067338997,4.331756303,12268.38255
40-49,vegan,2.208409022,4.645371532,14202.95155
50-59,vegan,2.140714995,4.997384453,14161.0044
60-69,vegan,2.27171535,5.379020132,15002.56323
70-79,vegan,2.740563408,5.154974225,16257.47395
20-29,vegan,3.144146882,5.845630614,16682.85757
30-39,vegan,2.608723602,5.120204757,14189.34958
40-49,vegan,2.472159619,5.150442195,14104.52519
50-59,vegan,2.209744402,5.035427594,12342.7393
60-69,vegan,2.319808705,5.542213943,15603.20102
70-79,vegan,2.46585808,5.02085076,16139.62453
20-29,veggie,3.819175091,6.026509425,14237.5268
30-39,veggie,3.853241477,6.154422202,14432.50013
40-49,veggie,3.808178488,6.368936889,14391.30847
50-59,veggie,3.695559502,6.480546242,14890.41488
60-69,veggie,3.977421474,6.883432598,15579.80797
70-79,veggie,4.291855898,7.193482904,16327.86964
20-29,veggie,5.417070892,7.911120414,17889.22492
30-39,veggie,5.105908881,7.633598337,16695.0901
40-49,veggie,4.77254701,7.307584042,16500.32519
50-59,veggie,4.468768844,7.241274013,15806.81445
60-69,veggie,4.502789044,7.619606355,16347.81662
70-79,veggie,5.081598968,8.161835525,18669.84237
20-29,fish,4.247246366,5.747249468,15509.93756
30-39,fish,4.320837482,5.800004191,16117.54716
40-49,fish,4.269371281,5.78791588,16292.06336
50-59,fish,4.158147444,5.581856469,17283.55514
60-69,fish,4.520335427,6.204027419,18935.61144
70-79,fish,4.522460434,6.404119295,20460.74374
20-29,fish,5.904196808,7.796104961,20733.56788
30-39,fish,5.523826265,7.272905853,20250.53569
40-49,fish,5.252466346,6.877116324,18850.80079
50-59,fish,5.111656903,6.551272865,19056.92822
60-69,fish,5.130472838,7.088495299,21231.57539
70-79,fish,5.344780457,7.370800607,24292.80188
20-29,meat100,8.071924221,12.55585616,22392.80358
30-39,meat100,8.106122379,12.66835926,22538.34109
40-49,meat100,8.323464453,13.46163737,22411.6463
50-59,meat100,8.46257406,13.69096003,23025.43499
60-69,meat100,8.548660074,13.83407507,24018.64297
70-79,meat100,9.35537746,15.35189791,25750.39881
20-29,meat100,11.9423002,18.19676329,29535.79814
30-39,meat100,10.08070417,15.5608888,27456.33003
40-49,meat100,9.807018998,15.29875853,24635.13198
50-59,meat100,9.886583201,15.5711897,25420.41355
60-69,meat100,9.833655534,15.63032273,26361.81798
70-79,meat100,10.66193927,17.3550225,27695.10348
20-29,meat50,4.204423391,5.913222534,14512.77883
30-39,meat50,4.407564929,5.998473721,15288.49111
40-49,meat50,4.363559723,5.975828956,15164.48604
50-59,meat50,4.312550035,5.852977622,15656.65159
60-69,meat50,4.613508551,6.293458535,16519.70559
70-79,meat50,4.583378637,6.362218541,17137.25552
20-29,meat50,5.271690575,7.467683618,16677.41697
30-39,meat50,5.590715971,7.546673709,19250.26816
40-49,meat50,5.379440392,7.210976084,18159.87133
50-59,meat50,5.168356904,7.046474459,17100.66518
60-69,meat50,5.031867347,6.97464826,17558.47512
70-79,meat50,5.569386582,7.774346035,18839.53819
20-29,meat,5.320137918,7.587703532,16749.88707
30-39,meat,5.460522555,7.835539421,16833.99043
40-49,meat,5.558185744,8.055348069,16927.59468
50-59,meat,5.46548358,7.91679881,17088.34488
60-69,meat,5.638306032,8.134809606,18452.54196
70-79,meat,6.043226454,9.070331528,20173.43655
20-29,meat,6.831356477,9.467593812,20445.05704
30-39,meat,7.085268723,9.831383216,20842.02346
40-49,meat,6.823089474,9.786677965,19446.85904
50-59,meat,6.375603442,9.134031344,18998.26197
60-69,meat,6.632351791,9.533408255,19753.038
70-79,meat,6.760117455,9.897076468,20750.45952
20-29,vegan,1.808750252,3.406174234,12198.97119
30-39,vegan,1.968846631,3.736416505,12664.26596
40-49,vegan,2.13509482,3.912028886,15375.97687
50-59,vegan,2.027947916,4.074780448,16801.76647
60-69,vegan,2.121557148,4.327909286,18776.07931
70-79,vegan,2.592809918,4.556074829,19510.71061
20-29,vegan,2.805263806,5.196682311,18835.22487
